Original_Name	Blinded_Name
20200217_CRISPR_GFP-FKBP-TACC3_IF_3rdctdctd.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_TACC3_tubulin_control_5_series_14.tiff	blind_0033
20200217_CRISPR_GFP-FKBP-TACC3_IF_3rdctdctd.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_TACC3_tubulin_control_6_series_15.tiff	blind_0041
20200217_CRISPR_GFP-FKBP-TACC3_IF_3rdctdctd.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_TACC3_tubulin_control_series_10.tiff	blind_0051
20200217_CRISPR_GFP-FKBP-TACC3_IF_3rdctdctd.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_TACC3_tubulin_rapamycin_2_series_17.tiff	blind_0060
20200217_CRISPR_GFP-FKBP-TACC3_IF_3rdctdctd.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_TACC3_tubulin_rapamycin_3_series_18.tiff	blind_0018
20200217_CRISPR_GFP-FKBP-TACC3_IF_3rdctdctd.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_TACC3_tubulin_rapamycin_4_series_19.tiff	blind_0014
20200217_CRISPR_GFP-FKBP-TACC3_IF_3rdctdctd.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_TACC3_tubulin_rapamycin_5_series_20.tiff	blind_0009
20200217_CRISPR_GFP-FKBP-TACC3_IF_3rdctdctd.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_TACC3_tubulin_rapamycin_6_series_21.tiff	blind_0065
20200217_CRISPR_GFP-FKBP-TACC3_IF_3rdctdctd.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_TACC3_tubulin_rapamycin_series_16.tiff	blind_0045
20200217_CRISPR_GFP-FKBP-TACC3_IF_3rdctdctd.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_chTOG_tubulin_control_2_series_23.tiff	blind_0063
20200217_CRISPR_GFP-FKBP-TACC3_IF_3rdctdctd.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_chTOG_tubulin_control_3_series_24.tiff	blind_0026
20200217_CRISPR_GFP-FKBP-TACC3_IF_3rdctdctd.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_chTOG_tubulin_control_4_series_25.tiff	blind_0064
20200217_CRISPR_GFP-FKBP-TACC3_IF_3rdctdctd.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_chTOG_tubulin_control_5_series_26.tiff	blind_0053
20200217_CRISPR_GFP-FKBP-TACC3_IF_3rdctdctd.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_chTOG_tubulin_control_6_series_27.tiff	blind_0043
20200217_CRISPR_GFP-FKBP-TACC3_IF_3rdctdctd.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_chTOG_tubulin_control_series_22.tiff	blind_0047
20200217_CRISPR_GFP-FKBP-TACC3_IF_3rdctdctd.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_chTOG_tubulin_rapamycin_2_series_35.tiff	blind_0046
20200217_CRISPR_GFP-FKBP-TACC3_IF_3rdctdctd.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_chTOG_tubulin_rapamycin_3_series_36.tiff	blind_0032
20200217_CRISPR_GFP-FKBP-TACC3_IF_3rdctdctd.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_chTOG_tubulin_rapamycin_4_series_37.tiff	blind_0003
20200217_CRISPR_GFP-FKBP-TACC3_IF_3rdctdctd.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_chTOG_tubulin_rapamycin_5_series_38.tiff	blind_0037
20200217_CRISPR_GFP-FKBP-TACC3_IF_3rdctdctd.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_chTOG_tubulin_rapamycin_6_series_39.tiff	blind_0054
20200217_CRISPR_GFP-FKBP-TACC3_IF_3rdctdctd.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_chTOG_tubulin_rapamycin_series_34.tiff	blind_0015
20200217_CRISPR_GFP-FKBP-TACC3_IF_3rdctdctdctd.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_GTSE1_tubulin_control_2_series_7.tiff	blind_0006
20200217_CRISPR_GFP-FKBP-TACC3_IF_3rdctdctdctd.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_GTSE1_tubulin_control_3_series_8.tiff	blind_0058
20200217_CRISPR_GFP-FKBP-TACC3_IF_3rdctdctdctd.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_GTSE1_tubulin_control_4_series_9.tiff	blind_0023
20200217_CRISPR_GFP-FKBP-TACC3_IF_3rdctdctdctd.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_GTSE1_tubulin_control_5_series_10.tiff	blind_0027
20200217_CRISPR_GFP-FKBP-TACC3_IF_3rdctdctdctd.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_GTSE1_tubulin_control_6_series_11.tiff	blind_0067
20200217_CRISPR_GFP-FKBP-TACC3_IF_3rdctdctdctd.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_GTSE1_tubulin_control_series_6.tiff	blind_0055
20200217_CRISPR_GFP-FKBP-TACC3_IF_3rdctdctdctd.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_GTSE1_tubulin_rapamycin_2_series_13.tiff	blind_0010
20200217_CRISPR_GFP-FKBP-TACC3_IF_3rdctdctdctd.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_GTSE1_tubulin_rapamycin_3_series_14.tiff	blind_0061
20200217_CRISPR_GFP-FKBP-TACC3_IF_3rdctdctdctd.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_GTSE1_tubulin_rapamycin_4_series_15.tiff	blind_0040
20200217_CRISPR_GFP-FKBP-TACC3_IF_3rdctdctdctd.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_GTSE1_tubulin_rapamycin_5_series_16.tiff	blind_0038
20200217_CRISPR_GFP-FKBP-TACC3_IF_3rdctdctdctd.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_GTSE1_tubulin_rapamycin_6_series_17.tiff	blind_0030
20200217_CRISPR_GFP-FKBP-TACC3_IF_3rdctdctdctd.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_GTSE1_tubulin_rapamycin_series_12.tiff	blind_0020
20200217_CRISPR_GFP-FKBP-TACC3_IF_3rdctdctdctd.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_PI3KC2A_tubulin_control_2_series_19.tiff	blind_0072
20200217_CRISPR_GFP-FKBP-TACC3_IF_3rdctdctdctd.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_PI3KC2A_tubulin_control_3_series_20.tiff	blind_0062
20200217_CRISPR_GFP-FKBP-TACC3_IF_3rdctdctdctd.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_PI3KC2A_tubulin_control_4_series_21.tiff	blind_0001
20200217_CRISPR_GFP-FKBP-TACC3_IF_3rdctdctdctd.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_PI3KC2A_tubulin_control_5_series_22.tiff	blind_0011
20200217_CRISPR_GFP-FKBP-TACC3_IF_3rdctdctdctd.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_PI3KC2A_tubulin_control_6_series_23.tiff	blind_0073
20200217_CRISPR_GFP-FKBP-TACC3_IF_3rdctdctdctd.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_PI3KC2A_tubulin_control_series_18.tiff	blind_0019
20200217_CRISPR_GFP-FKBP-TACC3_IF_3rdctdctdctd.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_PI3KC2A_tubulin_rapamycin_2_series_25.tiff	blind_0007
20200217_CRISPR_GFP-FKBP-TACC3_IF_3rdctdctdctd.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_PI3KC2A_tubulin_rapamycin_3_series_26.tiff	blind_0025
20200217_CRISPR_GFP-FKBP-TACC3_IF_3rdctdctdctd.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_PI3KC2A_tubulin_rapamycin_4_series_27.tiff	blind_0050
20200217_CRISPR_GFP-FKBP-TACC3_IF_3rdctdctdctd.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_PI3KC2A_tubulin_rapamycin_5_series_28.tiff	blind_0035
20200217_CRISPR_GFP-FKBP-TACC3_IF_3rdctdctdctd.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_PI3KC2A_tubulin_rapamycin_6_series_29.tiff	blind_0012
20200217_CRISPR_GFP-FKBP-TACC3_IF_3rdctdctdctd.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_PI3KC2A_tubulin_rapamycin_series_24.tiff	blind_0013
